Signature	Driver	SampsMut	SampsNonMut	MeanDriverPos	MeanDriverNeg	MeanDiff	pValTTest	pAdjTTest
CX5	BRD7	42	5168	-0.005334	0.03922	-0.04455	0.7726	0.979472998932764
CX5	INO80E	9	5201	0.06249	0.03882	0.02367	0.9537	1
CX5	HIST1H2AD	12	5198	0.647	0.03745	0.6096	0.1953	0.702434726688103
CX5	TERF2IP	9	5201	0.1204	0.03872	0.08168	0.7625	0.979472998932764
CX5	NHP2	4	5206	-0.3684	0.03917	-0.4076	0.07172	0.443432154696133
CX5	CCNH	7	5203	0.9063	0.03769	0.8686	0.3641	0.831710526315789
CX5	BORA	15	5195	0.3657	0.03791	0.3278	0.2853	0.788397037037037
CX5	UBE2B	4	5206	0.2951	0.03866	0.2564	0.6333	0.950525100671141
CX5	CENPQ	9	5201	0.4633	0.03812	0.4252	0.2949	0.799383535108959
CX5	PSME2	6	5204	0.2411	0.03863	0.2025	0.5552	0.90942514450867
CX5	RAD1	6	5204	-0.1282	0.03905	-0.1672	0.4442	0.863679304347826
CX5	FZR1	31	5179	0.2903	0.03735	0.253	0.431	0.861435879218473
CX5	MAD2L2	4	5206	-0.2293	0.03906	-0.2684	0.3002	0.800657957244655
CX5	H2AFX	11	5199	-0.1099	0.03917	-0.1491	0.3593	0.831710526315789
CX5	PSMA6	10	5200	0.7573	0.03748	0.7198	0.2686	0.781467848101266
CX5	PSMB3	6	5204	0.2578	0.03861	0.2192	0.4912	0.888179289026275
CX5	HIST1H4K	27	5183	0.1343	0.03836	0.09594	0.6458	0.955475925925926
CX5	HIST1H4F	6	5204	-0.5741	0.03956	-0.6137	5.105e-20	2.853695e-17
CX5	PSME1	3	5207	0.5985	0.03854	0.56	0.5042	0.888179289026275
CX5	CDC7	22	5188	-0.196	0.03985	-0.2358	0.07179	0.443432154696133
CX5	RPS27	1	5209	-0.3509	0.03893	-0.3898	1	1
CX5	PPIE	11	5199	-0.2221	0.03941	-0.2615	0.1617	0.663938628158845
CX5	HAUS2	3	5207	-0.2545	0.03903	-0.2935	0.2617	0.777262068965517
CX5	PSMB10	5	5205	-0.4357	0.03931	-0.475	0.005257	0.0653036222222222
CX5	AURKB	10	5200	0.1134	0.03871	0.07469	0.8166	0.979472998932764
CX5	POLR2K	1	5209	-0.3928	0.03894	-0.4317	1	1
CX5	CUL4A	20	5190	0.08308	0.03869	0.04439	0.8177	0.979472998932764
CX5	CSNK2A2	8	5202	0.8103	0.03767	0.7726	0.4321	0.861435879218473
CX5	APEX1	8	5202	-0.07959	0.03904	-0.1186	0.5273	0.894569650986343
CX5	CCDC101	11	5199	-0.1456	0.03925	-0.1849	0.3739	0.8367112
CX5	DHFR	1	5209	1.212	0.03863	1.173	1	1
CX5	E2F3	12	5198	-0.2008	0.03941	-0.2402	0.1954	0.702434726688103
CX5	CENPK	7	5203	0.1994	0.03864	0.1608	0.6685	0.967418043202033
CX5	BIRC5	5	5205	0.238	0.03867	0.1993	0.5879	0.925490449438202
CX5	PSMA1	13	5197	-0.1989	0.03945	-0.2384	0.1111	0.559490350877193
CX5	MZT1	6	5204	-0.5339	0.03952	-0.5734	3.833e-07	2.52076117647059e-05
CX5	TYMS	10	5200	-0.1124	0.03915	-0.1516	0.4677	0.880354773869347
CX5	HIST1H3A	7	5203	1.054	0.03749	1.017	0.1778	0.686991724137931
CX5	ESCO2	17	5193	-0.2421	0.03978	-0.2819	0.05669	0.381803734939759
CX5	HIST1H2AJ	11	5199	-0.08904	0.03913	-0.1282	0.5069	0.888179289026275
CX5	POLR2F	9	5201	0.4363	0.03817	0.3981	0.4102	0.850922222222222
CX5	GINS1	5	5205	0.8744	0.03806	0.8363	0.4423	0.863625783972125
CX5	RCC2	17	5193	0.7011	0.03669	0.6644	0.1768	0.686327777777778
CX5	UBB	11	5199	0.4784	0.03793	0.4405	0.1978	0.705227301587302
CX5	RAB1B	10	5200	-0.2992	0.03951	-0.3387	0.05416	0.37682773006135
CX5	PSMD7	6	5204	-0.1519	0.03908	-0.191	0.4967	0.888179289026275
CX5	CCNB2	8	5202	0.6418	0.03793	0.6039	0.502	0.888179289026275
CX5	DCTN3	1	5209	-0.441	0.03895	-0.48	1	1
CX5	H2AFB1	2	5208	-0.5876	0.0391	-0.6267	0	0
CX5	DDB2	14	5196	0.1301	0.03861	0.09149	0.6431	0.955475925925926
CX5	UFD1L	5	5205	0.07654	0.03882	0.03772	0.8957	0.996410547263682
CX5	PSME3	11	5199	0.05955	0.03881	0.02074	0.9298	1
CX5	CENPW	3	5207	-0.2946	0.03905	-0.3336	0.2079	0.721400611620795
CX5	RBX1	5	5205	-0.393	0.03927	-0.4323	0.02818	0.242348
CX5	ORC6	6	5204	-0.2081	0.03914	-0.2472	0.106	0.5512
CX5	TIPIN	6	5204	0.215	0.03866	0.1763	0.5684	0.913538373751783
CX5	CNEP1R1	1	5209	-0.5569	0.03897	-0.5959	1	1
CX5	ADPRHL2	10	5200	0.2033	0.03854	0.1648	0.5408	0.905111377245509
CX5	C1orf86	8	5202	0.4103	0.03829	0.372	0.5446	0.908750447761194
CX5	AURKA	13	5197	-0.01583	0.03899	-0.05482	0.8182	0.979472998932764
CX5	TERF2	12	5198	-0.08213	0.03914	-0.1213	0.6144	0.939699590723056
CX5	POLR2I	7	5203	0.3752	0.03841	0.3368	0.2398	0.750970308123249
CX5	SUV420H2	13	5197	-0.1427	0.03931	-0.182	0.2179	0.736664048338369
CX5	SAP30	4	5206	-0.4107	0.0392	-0.4499	0.01097	0.116804380952381
CX5	SAP18	6	5204	0.4243	0.03841	0.3859	0.5406	0.905111377245509
CX5	DYNLL1	7	5203	0.627	0.03807	0.5889	0.3291	0.819949665924276
CX5	MND1	10	5200	0.2037	0.03854	0.1652	0.6407	0.955475925925926
CX5	XRCC3	6	5204	0.482	0.03835	0.4436	0.3527	0.831710526315789
CX5	PPP4C	11	5199	-0.000289	0.03894	-0.03923	0.92	1
CX5	UBE2I	5	5205	-0.3638	0.03924	-0.403	0.05756	0.383048095238095
CX5	B9D2	5	5205	0.08803	0.03881	0.04922	0.8586	0.984757333333333
CX5	MIS12	6	5204	-0.1911	0.03912	-0.2302	0.4936	0.888179289026275
CX5	SKA2	2	5208	-0.5769	0.03909	-0.616	8.967e-10	1.11390066666667e-07
CX5	SAP30L	6	5204	-0.07904	0.03899	-0.118	0.7136	0.979472998932764
CX5	ANAPC16	2	5208	0.7828	0.03857	0.7442	0.6159	0.939699590723056
CX5	PSMA2	3	5207	-0.1975	0.03899	-0.2365	0.606	0.936711049723757
CX5	UBE2E1	3	5207	-0.183	0.03899	-0.222	0.6384	0.955463453815261
CX5	HIST1H4L	14	5196	0.722	0.03702	0.685	0.09669	0.517222105263158
CX5	CDK2	6	5204	0.3945	0.03845	0.3561	0.4608	0.873176949152542
CX5	POLR2J	4	5206	-0.4723	0.03925	-0.5115	0.02034	0.191093445378151
CX5	RNF4	4	5206	-0.1374	0.03899	-0.1764	0.5593	0.90942514450867
CX5	MPG	11	5199	0.1062	0.03872	0.06748	0.8318	0.981998310454065
CX5	ARPP19	5	5205	0.9584	0.03797	0.9204	0.1563	0.659409056603774
CX5	RPS27A	4	5206	-0.324	0.03914	-0.3631	0.2104	0.721400611620795
CX5	UBE2N	6	5204	-0.1246	0.03905	-0.1637	0.3493	0.831710526315789
CX5	ENY2	4	5206	0.06793	0.03884	0.02909	0.928	1
CX5	PSMB7	7	5203	0.09663	0.03878	0.05785	0.9098	1
CX5	POLE3	2	5208	0.06783	0.03885	0.02898	0.9719	1
CX5	GTF2H5	3	5207	1.198	0.03819	1.16	0.4107	0.850922222222222
CX5	PCBP4	10	5200	-0.09527	0.03912	-0.1344	0.649	0.957232189973615
CX5	RAB1A	6	5204	0.03375	0.03886	-0.00511	0.9894	1
CX5	CDC26	2	5208	1.246	0.03839	1.208	0.2476	0.760485714285714
CX5	SPC24	3	5207	0.7836	0.03843	0.7452	0.4747	0.88383184079602
CX5	ANAPC10	4	5206	-0.5695	0.03933	-0.6088	5.468e-09	4.70248e-07
CX5	SLX1B	2	5208	1.239	0.0384	1.201	0.2894	0.792167237163814
CX5	SYCE3	1	5209	-0.2962	0.03892	-0.3351	1	1
CX5	POLR2L	4	5206	-0.2032	0.03904	-0.2422	0.2264	0.746652507374631
CX5	CENPO	8	5202	0.6106	0.03798	0.5726	0.5069	0.888179289026275
CX5	LIN52	0	5210	0	0.03886	-0.03886	1	1
CX5	STRA13	1	5209	-0.4494	0.03895	-0.4884	1	1
CX5	SLX1A	2	5208	-0.3479	0.03901	-0.3869	0.3523	0.831710526315789
CX5	NSL1	11	5199	-0.07644	0.0391	-0.1155	0.6461	0.955475925925926
CX5	SHFM1	4	5206	-0.4927	0.03927	-0.532	0.007324	0.0852940833333333
CX5	COPRS	3	5207	0.9954	0.03831	0.9571	0.5617	0.90942514450867
CX5	CDKN1C	0	5210	0	0.03886	-0.03886	1	1
CX5	BRCA1_noRescue	132	5078	0.494	0.02703	0.467	9.597e-05	0.00282353842105263
CX5	BRCA1_rescued	7	5203	1.108	0.03742	1.071	0.1402	0.619539920948617
CX6	EGFR	379	4831	0.06848	0.0302	0.03828	0.4692	0.904423448275862
CX6	FGFR2	85	5125	0.03736	0.03291	0.00445	0.9672	1
CX6	PIK3CA	957	4253	0.01535	0.03695	-0.0216	0.5366	0.924546379044684
CX6	IDH1	307	4903	0.3389	0.01383	0.3251	3.272e-06	0.000192531368421053
CX6	MSH3	77	5133	0.4656	0.0265	0.4391	0.001505	0.0509875757575758
CX6	KRAS	491	4719	0.09433	0.0266	0.06773	0.1347	0.635420253164557
CX6	BRAF	319	4891	0.1666	0.02427	0.1423	0.01163	0.247436603773585
CX6	CUL1	275	4935	0.4796	0.008098	0.4715	6.413e-13	5.12123857142857e-11
CX6	ERBB2	322	4888	-0.05296	0.03865	-0.09161	0.07322	0.56843074829932
CX6	CTNNB1	197	5013	0.1228	0.02946	0.09334	0.2367	0.778325294117647
CX6	PIK3CG	92	5118	0.001978	0.03354	-0.03156	0.7446	0.982836835891381
CX6	CHD4	214	4996	0.01081	0.03394	-0.02313	0.7201	0.975428125
CX6	SETBP1	120	5090	-0.02117	0.03426	-0.05543	0.5195	0.917464251968504
CX6	SOS1	113	5097	-0.02169	0.0342	-0.05589	0.5358	0.924546379044684
CX6	FGFR3	106	5104	-0.01706	0.03403	-0.05109	0.6074	0.951709243697479
CX6	HRAS	58	5152	0.1772	0.03136	0.1458	0.3125	0.835825358851675
CX6	CACNA1A	192	5018	0.0935	0.03067	0.06283	0.3602	0.887012334801762
CX6	SF1	61	5149	0.2149	0.03083	0.1841	0.1765	0.687047750865052
CX6	NFE2L2	190	5020	0.05918	0.032	0.02718	0.7028	0.975428125
CX6	SMARCA4	264	4946	0.06464	0.0313	0.03334	0.5803	0.940578260869565
CX6	ERBB3	142	5068	0.1033	0.03102	0.07228	0.3951	0.896062453531599
CX6	WT1	64	5146	0.2476	0.03032	0.2173	0.1371	0.644024369747899
CX6	MAP2K1	67	5143	0.05828	0.03266	0.02562	0.8332	0.99841948608137
CX6	ERCC2	131	5079	0.2315	0.02787	0.2036	0.02706	0.388336626506024
CX6	MACF1	221	4989	-0.01314	0.03503	-0.04817	0.4673	0.902509844559585
CX6	MTOR	142	5068	0.01812	0.0334	-0.01528	0.8519	1
CX6	SF3B1	158	5052	0.09374	0.03109	0.06265	0.4411	0.896219529837251
CX6	PTPN11	90	5120	0.06564	0.03241	0.03323	0.7495	0.983038745800672
CX6	KIT	97	5113	0.2865	0.02818	0.2583	0.02233	0.366704
CX6	EEF1A1	71	5139	0.2216	0.03038	0.1912	0.1706	0.684675886524823
CX6	MAPK1	109	5101	0.1978	0.02946	0.1683	0.08236	0.597912207792208
CX6	NRAS	198	5012	0.213	0.02588	0.1871	0.01011	0.2260596
CX6	H3F3A	218	4992	0.4827	0.01335	0.4694	1.384e-09	9.6707e-08
CX6	RQCD1	51	5159	0.05291	0.03279	0.02012	0.8819	1
CX6	AKT1	117	5093	0.1096	0.03123	0.07837	0.393	0.896062453531599
CX6	GRIN2D	63	5147	0.09052	0.03228	0.05824	0.6341	0.954397382198953
CX6	FOXA1	105	5105	0.03592	0.03293	0.00299	0.975	1
CX6	PIK3R2	107	5103	0.1535	0.03046	0.123	0.156	0.665679389312977
CX6	PLXNB2	121	5089	-0.05793	0.03515	-0.09308	0.2768	0.803798441558441
CX6	KLF5	97	5113	0.3884	0.02624	0.3622	0.000834	0.0333004285714286
CX6	SOX17	37	5173	-0.07639	0.03377	-0.1102	0.4659	0.902509844559585
CX6	PPP2R1A	166	5044	0.1423	0.02939	0.1129	0.1396	0.650303333333333
CX6	PMS1	124	5086	-0.06826	0.03546	-0.1037	0.2323	0.770656973293769
CX6	GTF2I	36	5174	0.002914	0.0332	-0.03029	0.8508	1
CX6	RHOA	49	5161	-0.08487	0.03411	-0.119	0.4242	0.896062453531599
CX6	CCND1	333	4877	0.1441	0.0254	0.1187	0.02869	0.388336626506024
CX6	RAC1	235	4975	0.4524	0.01317	0.4392	1.19e-09	8.86946666666667e-08
CX6	SPOP	195	5015	0.07768	0.03125	0.04643	0.5134	0.915407006369427
CX6	GNA11	53	5157	0.3013	0.03023	0.2711	0.1164	0.607944700460829
CX6	EIF1AX	86	5124	0.2007	0.03017	0.1705	0.127	0.620733043478261
CX6	IDH2	76	5134	0.1002	0.03199	0.06821	0.5486	0.930874962063733
CX6	PCBP1	128	5082	0.04714	0.03263	0.01451	0.8566	1
CX6	CDK4	193	5017	0.1316	0.02919	0.1024	0.1601	0.667879850746269
CX6	UNCX	22	5188	0.1092	0.03266	0.07654	0.7367	0.98267706855792
CX6	MYC	258	4952	0.09714	0.02964	0.0675	0.2747	0.803798441558441
CX6	GNAQ	53	5157	0.1468	0.03182	0.115	0.4727	0.909357804459691
CX6	U2AF1	92	5118	0.1078	0.03164	0.07616	0.453	0.898166312056738
CX6	TP53	2031	3179	0.05246	0.02054	0.03192	0.2519	0.785356712328767
CX6	ANAPC4	26	5184	-0.1274	0.03379	-0.1612	0.326	0.8476
CX6	PIK3R1	113	5097	0.06664	0.03224	0.0344	0.7214	0.975428125
CX6	RB1	226	4984	-0.01216	0.03503	-0.04719	0.4616	0.902509844559585
CX6	NF1	228	4982	-0.02027	0.03542	-0.05569	0.4026	0.896062453531599
CX6	HMG20B	7	5203	-0.729	0.03401	-0.763	0.001696	0.0557684705882353
CX6	TUBA4A	19	5191	0.1147	0.03269	0.08201	0.7408	0.98267706855792
CX6	USP9X	105	5105	-0.02037	0.03408	-0.05445	0.5549	0.933572030075188
CX6	PTEN	448	4762	-0.1144	0.04686	-0.1613	0.0009369	0.0361191103448276
CX6	UBC	28	5182	-0.04029	0.03338	-0.07367	0.7135	0.975428125
CX6	CENPF	105	5105	0.113	0.03134	0.08166	0.393	0.896062453531599
CX6	KDM7A	37	5173	0.4566	0.02996	0.4266	0.0224	0.366704
CX6	PSME4	62	5148	-0.1839	0.0356	-0.2195	0.06643	0.567225285714286
CX6	KMT2C	368	4842	-0.05329	0.03954	-0.09283	0.06863	0.567225285714286
CX6	ATRX	287	4923	0.1212	0.02784	0.09336	0.1585	0.667857894736842
CX6	CDKN2C	12	5198	-0.4164	0.03402	-0.4504	0.08947	0.59963628742515
CX6	ATR	122	5088	-0.05498	0.0351	-0.09008	0.2834	0.810835204081633
CX6	MCM7	44	5166	0.1838	0.0317	0.1521	0.3172	0.836390566037736
CX6	RTEL1	37	5173	0.02216	0.03306	-0.0109	0.9448	1
CX6	MTA2	30	5180	0.2251	0.03187	0.1932	0.3196	0.840736
CX6	NEDD1	25	5185	0.03637	0.03297	0.0034	0.9874	1
CX6	CDK12	83	5127	-0.1756	0.03636	-0.212	0.04438	0.504963333333333
CX6	STAG1	66	5144	-0.2077	0.03608	-0.2438	0.02883	0.388336626506024
CX6	FGFR1OP	10	5200	-0.2144	0.03346	-0.2479	0.3138	0.836370476190476
CX6	HIST1H3E	12	5198	-0.0275	0.03313	-0.06063	0.8167	0.990315184381779
CX6	DYNC1H1	134	5076	0.1021	0.03116	0.07094	0.4356	0.896219529837251
CX6	PLK1	26	5184	0.2087	0.03211	0.1766	0.3984	0.896062453531599
CX6	NME7	21	5189	-0.2111	0.03397	-0.2451	0.1835	0.69308445945946
CX6	ALK	95	5115	-0.06387	0.03479	-0.09866	0.2963	0.821065841584158
CX6	ARID1B	116	5094	0.07275	0.03208	0.04067	0.6511	0.954397382198953
CX6	ATM	189	5021	0.06016	0.03196	0.0282	0.6906	0.971411543287327
CX6	EP400	115	5095	0.0168	0.03335	-0.01655	0.8537	1
CX6	CASC5	78	5132	-0.04664	0.0342	-0.08084	0.4573	0.89990158172232
CX6	NEIL1	10	5200	0.1509	0.03276	0.1181	0.7207	0.975428125
CX6	KAT2B	31	5179	0.1957	0.03201	0.1637	0.3931	0.896062453531599
CX6	PRDM9	191	5019	0.008998	0.0339	-0.0249	0.7137	0.975428125
CX6	WRN	56	5154	0.2974	0.03011	0.2673	0.05501	0.520320806451613
CX6	POLA1	41	5169	-0.02623	0.03346	-0.05969	0.6753	0.965752611464968
CX6	KMT2D	400	4810	-0.04747	0.03968	-0.08715	0.07093	0.567225285714286
CX6	NEK9	25	5185	-0.2673	0.03443	-0.3017	0.1412	0.651177959183673
CX6	CEP152	49	5161	0.2473	0.03095	0.2164	0.166	0.677328467153285
CX6	COPS2	23	5187	0.1217	0.03259	0.08911	0.689	0.971411543287327
CX6	CTDNEP1	8	5202	0.8978	0.03166	0.8661	0.05153	0.520320806451613
CX6	GPS1	16	5194	0.2883	0.0322	0.2561	0.3714	0.892727777777778
CX6	LIN37	10	5200	0.07914	0.0329	0.04624	0.8977	1
CX6	CUL3	66	5144	0.1463	0.03153	0.1148	0.3446	0.863136017897092
CX6	POLQ	124	5086	-0.04623	0.03492	-0.08115	0.3413	0.861739325842697
CX6	YEATS2	58	5152	0.1941	0.03117	0.1629	0.2553	0.785356712328767
CX6	TEX15	124	5086	0.1013	0.03132	0.06998	0.4156	0.896062453531599
CX6	SMARCA2	89	5121	0.1036	0.03176	0.07184	0.4999	0.913002936378467
CX6	ELP4	27	5183	-0.0008327	0.03316	-0.03399	0.8417	1
CX6	TBX3	51	5159	-0.01469	0.03346	-0.04815	0.7247	0.975428125
CX6	NCOR2	97	5113	-0.02045	0.034	-0.05445	0.5696	0.940166081871345
CX6	MNAT1	8	5202	0.2334	0.03268	0.2007	0.6532	0.954611241830065
CX6	BLM	38	5172	-0.1459	0.0343	-0.1802	0.2384	0.779330994152047
CX6	SETD1A	66	5144	0.09349	0.03221	0.06128	0.5824	0.940930397727273
CX6	CREBBP	153	5057	-0.06603	0.03598	-0.102	0.1772	0.687047750865052
CX6	TOP2A	45	5165	0.006803	0.03321	-0.02641	0.8595	1
CX6	NEK2	15	5195	0.1658	0.0326	0.1332	0.5925	0.940930397727273
CX6	TAF5L	21	5189	0.3484	0.03171	0.3167	0.0989	0.604208743169399
CX6	E2F1	17	5193	0.4732	0.03155	0.4416	0.1808	0.687531972789116
CX6	SMARCB1	23	5187	0.1876	0.0323	0.1553	0.5308	0.924352647975078
CX6	CDC25A	18	5192	-0.06682	0.03333	-0.1002	0.667	0.963444444444444
CX6	IL7R	67	5143	0.02161	0.03313	-0.01152	0.9186	1
CX6	NIPBL	128	5082	0.03064	0.03305	-0.00241	0.9795	1
CX6	MAP3K1	85	5125	0.2043	0.03015	0.1742	0.1532	0.665679389312977
CX6	KMT2E	73	5137	-0.08463	0.03466	-0.1193	0.2962	0.821065841584158
CX6	RHEB	13	5197	0.05423	0.03293	0.0213	0.9365	1
CX6	PRKDC	166	5044	-0.01399	0.03453	-0.04852	0.5097	0.9132125
CX6	TLR4	107	5103	-0.02166	0.03413	-0.05579	0.5577	0.934065568862275
CX6	SET	14	5196	0.179	0.03259	0.1464	0.5875	0.940930397727273
CX6	JAK2	35	5175	0.08066	0.03266	0.048	0.7708	0.983038745800672
CX6	KEAP1	120	5090	0.2359	0.0282	0.2077	0.021	0.356574242424242
CX6	DOT1L	52	5158	-0.1633	0.03497	-0.1983	0.1534	0.665679389312977
CX6	PADI4	31	5179	-0.06563	0.03358	-0.09921	0.586	0.940930397727273
CX6	ALMS1	160	5050	0.02802	0.03314	-0.00512	0.9489	1
CX6	CKAP5	51	5159	-0.1953	0.03524	-0.2305	0.05525	0.520320806451613
CX6	POLR2G	11	5199	-0.1859	0.03345	-0.2194	0.3209	0.841511007025761
CX6	MORF4L1	18	5192	0.01017	0.03307	-0.0229	0.9271	1
CX6	PRKCB	70	5140	-0.08922	0.03465	-0.1239	0.2538	0.785356712328767
CX6	CEP192	83	5127	0.03568	0.03294	0.00274	0.9798	1
CX6	CARM1	15	5195	-0.3241	0.03402	-0.3581	0.1238	0.618101321585903
CX6	TUBA3E	16	5194	0.4073	0.03183	0.3755	0.1511	0.665679389312977
CX6	TUBA3D	28	5182	-0.08803	0.03364	-0.1217	0.4493	0.898166312056738
CX6	FBXL7	70	5140	0.1845	0.03092	0.1536	0.1612	0.669968773234201
CX6	NUP43	19	5191	-0.4566	0.03478	-0.4914	0.002244	0.0716797714285714
CX6	AKAP9	160	5050	-0.01556	0.03452	-0.05008	0.5221	0.917779559748428
CX6	ODF2	33	5177	0.04759	0.03289	0.0147	0.9325	1
CX6	NFKB2	24	5186	0.09112	0.03272	0.0584	0.797	0.986761904761905
CX6	SYCP3	10	5200	-0.1792	0.03339	-0.2126	0.4996	0.913002936378467
CX6	H3F3C	14	5196	0.2468	0.03241	0.2144	0.4579	0.89990158172232
CX6	TIMELESS	48	5162	0.2216	0.03123	0.1904	0.203	0.727768152866242
CX6	TP53BP1	82	5128	0.03736	0.03292	0.00444	0.9669	1
CX6	ZWILCH	14	5196	-0.108	0.03337	-0.1414	0.5581	0.934065568862275
CX6	PALB2	39	5171	-0.222	0.03491	-0.2569	0.04289	0.504963333333333
CX6	FTO	26	5184	0.02954	0.033	-0.00346	0.985	1
CX6	ATXN7L3	15	5195	-0.06745	0.03328	-0.1007	0.7059	0.975428125
CX6	BRIP1	56	5154	-0.06681	0.03407	-0.1009	0.4648	0.902509844559585
CX6	NINL	63	5147	0.1648	0.03137	0.1334	0.2723	0.803798441558441
CX6	RRM2	14	5196	-0.1166	0.03339	-0.15	0.5731	0.940166081871345
CX6	DBF4	26	5184	-0.2072	0.03419	-0.2414	0.1719	0.684675886524823
CX6	MORF4L2	17	5193	-0.01694	0.03315	-0.05009	0.7816	0.983038745800672
CX6	CDK1	9	5201	-0.1437	0.03329	-0.177	0.6018	0.947623098591549
CX6	POLE	87	5123	0.1323	0.0313	0.101	0.3304	0.85704686774942
CX6	SETD3	16	5194	-0.4458	0.03446	-0.4803	0.005383	0.136777136363636
CX6	USP7	47	5163	-0.063	0.03386	-0.09686	0.4814	0.912780677966102
CX6	MSL1	13	5197	0.1959	0.03258	0.1633	0.5785	0.940225
CX6	KIF2B	111	5099	-0.07541	0.03535	-0.1108	0.1866	0.701938926174497
CX6	STK11	64	5146	0.1158	0.03196	0.08384	0.4555	0.899733215547703
CX6	NUF2	21	5189	0.195	0.03233	0.1627	0.4843	0.913002936378467
CX6	MEAF6	7	5203	-0.4444	0.03363	-0.478	0.1173	0.607944700460829
CX6	ARID2	150	5060	-0.04851	0.0354	-0.08391	0.2991	0.823630049261084
CX6	ELF3	59	5151	0.2311	0.03072	0.2004	0.1225	0.618101321585903
CX6	ASXL1	71	5139	0.127	0.03169	0.09531	0.4346	0.896219529837251
CX6	HJURP	34	5176	-0.2151	0.03462	-0.2497	0.07213	0.56843074829932
CX6	CCNA2	17	5193	0.01885	0.03303	-0.01418	0.9571	1
CX6	FAT1	231	4979	0.02399	0.0334	-0.00941	0.8813	1
CX6	HGF	96	5114	0.1223	0.03131	0.09099	0.3236	0.843321212121212
CX6	RAB2A	10	5200	0.07597	0.0329	0.04307	0.8816	1
CX6	STAG2	96	5114	0.09715	0.03178	0.06537	0.5032	0.913063242375602
CX6	AMER1	96	5114	-0.03886	0.03434	-0.0732	0.4214	0.896062453531599
CX6	OPTN	16	5194	0.1978	0.03248	0.1653	0.5702	0.940166081871345
CX6	ERCC6	29	5181	-0.1588	0.03406	-0.1929	0.2718	0.803798441558441
CX6	ZWINT	29	5181	-0.2467	0.03455	-0.2812	0.08019	0.596879605263158
CX6	CTNND1	46	5164	0.1389	0.03204	0.1069	0.4175	0.896062453531599
CX6	SUV420H1	45	5165	0.1293	0.03215	0.09715	0.5124	0.915407006369427
CX6	MDM2	26	5184	-0.1799	0.03405	-0.214	0.3009	0.825073039215686
CX6	PHLDA1	14	5196	0.1031	0.0328	0.0703	0.7985	0.986826269315673
CX6	TMPO	28	5182	-0.2854	0.03471	-0.3201	0.03453	0.44889
CX6	LIG4	43	5167	0.4063	0.02988	0.3764	0.02296	0.366704
CX6	CDC16	19	5191	-0.0278	0.03321	-0.06101	0.7852	0.983038745800672
CX6	BRCA2	158	5052	-0.1372	0.03831	-0.1755	0.01173	0.247436603773585
CX6	PSMB5	15	5195	0.0528	0.03293	0.01987	0.9348	1
CX6	ARID4A	53	5157	-0.05106	0.03385	-0.08491	0.4946	0.913002936378467
CX6	TDP1	24	5186	-0.1754	0.03395	-0.2094	0.2561	0.785356712328767
CX6	RBL2	48	5162	0.1548	0.03185	0.123	0.4421	0.896219529837251
CX6	GINS2	4	5206	0.1082	0.03293	0.07527	0.8539	1
CX6	RNF43	56	5154	-0.05499	0.03394	-0.08893	0.5081	0.913063242375602
CX6	RAB8A	9	5201	0.3631	0.03242	0.3307	0.4147	0.896062453531599
CX6	RUVBL2	23	5187	0.01687	0.03306	-0.01619	0.9377	1
CX6	TUBB4A	29	5181	0.5358	0.03017	0.5056	0.007867	0.191202304347826
CX6	EPHA2	65	5145	-0.1715	0.03557	-0.2071	0.09741	0.604208743169399
CX6	TPR	89	5121	-0.2116	0.03724	-0.2488	0.0071	0.176395555555556
CX6	SMYD3	26	5184	-0.151	0.03391	-0.1849	0.2744	0.803798441558441
CX6	THRAP3	44	5166	0.3464	0.03032	0.3161	0.06597	0.567225285714286
CX6	DIDO1	125	5085	-0.11	0.0365	-0.1465	0.07991	0.596879605263158
CX6	MCM5	23	5187	-0.0362	0.03329	-0.06949	0.7502	0.983038745800672
CX6	PIK3CB	54	5156	-0.06521	0.03402	-0.09923	0.4254	0.896062453531599
CX6	CLASP2	49	5161	-0.1276	0.03451	-0.1621	0.2472	0.785356712328767
CX6	APC	340	4870	0.2322	0.01908	0.2131	0.0002751	0.012302472
CX6	SYNE1	528	4682	0.06449	0.02943	0.03506	0.427	0.896062453531599
CX6	HIST1H4H	8	5202	-0.4269	0.03369	-0.4606	0.05682	0.520320806451613
CX6	NUP205	69	5141	0.07323	0.03245	0.04078	0.7425	0.98267706855792
CX6	SUN1	27	5183	0.499	0.03056	0.4684	0.02455	0.3698344
CX6	STAG3	42	5168	-0.09172	0.034	-0.1257	0.3451	0.863136017897092
CX6	SPIDR	34	5176	0.03247	0.03299	-0.00052	0.9976	1
CX6	RAD9A	12	5198	0.166	0.03268	0.1333	0.6623	0.958760931435964
CX6	AQR	60	5150	0.05925	0.03268	0.02657	0.8387	1
CX6	RNF111	48	5162	0.2219	0.03123	0.1907	0.1925	0.707944078947368
CX6	PKMYT1	11	5199	-0.4879	0.03409	-0.522	0.09857	0.604208743169399
CX6	PSMD12	18	5192	-0.09337	0.03342	-0.1268	0.5436	0.927633231707317
CX6	PADI1	30	5180	0.1799	0.03214	0.1478	0.4297	0.896062453531599
CX6	KIF2C	24	5186	0.09044	0.03272	0.05772	0.7476	0.983038745800672
CX6	MUTYH	16	5194	-0.1882	0.03367	-0.2219	0.4005	0.896062453531599
CX6	MSH4	49	5161	0.2419	0.031	0.2109	0.1538	0.665679389312977
